class,filename,ymax,xmax,ymin,xmin,width,height
Soft-coated_wheaten_terrier,n02098105_4105.jpg,331,237,84,0,500,332
Scotch_terrier,n02097298_9059.jpg,399,499,8,82,500,400
Groenendael,n02105056_2195.jpg,325,212,153,103,324,500
Bedlington_terrier,n02093647_2068.jpg,241,137,9,6,150,252
Siberian_husky,n02110185_15063.jpg,168,347,12,11,360,173
Newfoundland,n02111277_1818.jpg,332,411,16,27,500,333
Pembroke,n02113023_1360.jpg,461,346,193,62,375,500
Keeshond,n02112350_251.jpg,1276,956,291,214,960,1280
Malamute,n02110063_8019.jpg,384,340,23,64,391,400
German_short-haired_pointer,n02100236_4047.jpg,358,342,141,219,500,375
Standard_poodle,n02113799_1140.jpg,283,371,15,10,400,309
Maltese_dog,n02085936_2458.jpg,356,481,25,5,500,375
Otterhound,n02091635_1671.jpg,434,410,4,39,414,459
Tibetan_terrier,n02097474_8746.jpg,466,291,121,0,375,500
Brabancon_griffon,n02112706_86.jpg,416,373,111,0,375,500
German_shepherd,n02106662_9994.jpg,371,450,50,213,500,375
Schipperke,n02104365_465.jpg,345,231,214,151,357,500
Shetland_sheepdog,n02105855_12990.jpg,332,411,0,8,500,334
Pembroke,n02113023_4038.jpg,430,294,33,36,331,500
French_bulldog,n02108915_3184.jpg,331,498,1,104,500,333
Chow,n02112137_2998.jpg,457,333,27,22,401,500
Old_English_sheepdog,n02105641_277.jpg,496,442,81,32,500,499
Groenendael,n02105056_2556.jpg,492,302,21,100,375,500
Giant_schnauzer,n02097130_1991.jpg,332,415,72,184,500,333
Bernese_mountain_dog,n02107683_4350.jpg,322,419,36,50,432,324
Doberman,n02107142_2654.jpg,240,325,92,239,500,375
Wire-haired_fox_terrier,n02095314_2472.jpg,223,299,1,98,300,225
Chow,n02112137_10731.jpg,498,434,35,77,436,500
Affenpinscher,n02110627_8250.jpg,119,95,11,7,112,120
Groenendael,n02105056_1018.jpg,367,453,130,205,500,375
Italian_greyhound,n02091032_7922.jpg,294,286,75,122,500,375
Eskimo_dog,n02109961_16718.jpg,417,200,80,36,300,420
Briard,n02105251_8345.jpg,487,326,37,23,363,500
Tibetan_terrier,n02097474_5770.jpg,480,398,48,0,400,484
Vizsla,n02100583_11072.jpg,498,498,17,0,500,500
Newfoundland,n02111277_3560.jpg,281,275,78,0,500,375
Maltese_dog,n02085936_5023.jpg,374,458,0,145,500,375
Borzoi,n02090622_6771.jpg,290,275,51,77,500,333
Wire-haired_fox_terrier,n02095314_663.jpg,294,183,27,39,248,300
Welsh_springer_spaniel,n02102177_715.jpg,282,238,54,0,425,283
Bedlington_terrier,n02093647_316.jpg,204,211,1,34,300,225
Tibetan_mastiff,n02108551_4340.jpg,455,293,55,120,375,500
Otterhound,n02091635_923.jpg,164,196,25,33,247,165
Pomeranian,n02112018_10243.jpg,332,388,10,67,500,333
Soft-coated_wheaten_terrier,n02098105_3731.jpg,272,289,30,172,500,375
Bluetick,n02088632_2526.jpg,277,499,102,116,500,375
Dingo,n02115641_10395.jpg,336,241,135,57,500,386
Malamute,n02110063_9703.jpg,325,439,146,212,500,375
Toy_terrier,n02087046_2168.jpg,332,382,17,191,500,333
Border_terrier,n02093754_123.jpg,425,257,141,63,333,500
Kerry_blue_terrier,n02093859_14.jpg,155,169,76,90,182,157
Curly-coated_retriever,n02099429_1954.jpg,303,410,33,115,411,305
Whippet,n02091134_2193.jpg,210,235,3,9,250,227
Norwegian_elkhound,n02091467_4381.jpg,310,438,56,75,500,375
Norwegian_elkhound,n02091467_2080.jpg,395,312,126,41,333,500
Chow,n02112137_16665.jpg,374,456,23,36,500,375
Siberian_husky,n02110185_10875.jpg,388,340,173,182,375,500
Malinois,n02105162_5954.jpg,212,267,90,64,500,262
Dhole,n02115913_4308.jpg,331,557,55,176,640,480
Brittany_spaniel,n02101388_4762.jpg,374,421,81,10,500,375
Miniature_schnauzer,n02097047_1418.jpg,280,314,78,87,500,375
Bloodhound,n02088466_7607.jpg,345,413,5,135,500,348
Irish_water_spaniel,n02102973_2642.jpg,368,345,41,2,375,500
Weimaraner,n02092339_439.jpg,322,359,53,181,500,333
Toy_terrier,n02087046_4129.jpg,331,317,24,158,500,332
Cocker_spaniel,n02102318_2984.jpg,332,397,18,0,500,333
French_bulldog,n02108915_9125.jpg,332,337,40,170,500,333
German_short-haired_pointer,n02100236_156.jpg,368,334,30,157,500,369
Bloodhound,n02088466_8144.jpg,488,275,72,82,375,500
Shih-Tzu,n02086240_745.jpg,341,456,38,113,500,375
Pembroke,n02113023_1380.jpg,347,354,96,167,500,375
Irish_terrier,n02093991_1105.jpg,373,498,2,0,500,375
Collie,n02106030_10057.jpg,330,410,37,22,500,333
Miniature_pinscher,n02107312_5719.jpg,490,340,8,102,375,500
Papillon,n02086910_2550.jpg,249,155,147,19,500,375
Siberian_husky,n02110185_10175.jpg,267,425,113,28,500,333
Welsh_springer_spaniel,n02102177_3995.jpg,299,355,64,120,500,333
Norfolk_terrier,n02094114_4611.jpg,331,338,13,21,350,350
Lakeland_terrier,n02095570_2840.jpg,374,396,10,61,500,375
English_springer,n02102040_1201.jpg,498,373,38,55,375,500
Boston_bull,n02096585_9343.jpg,365,286,29,26,319,425
Mexican_hairless,n02113978_870.jpg,199,150,0,4,160,200
Pomeranian,n02112018_14468.jpg,487,374,21,91,413,500
Brabancon_griffon,n02112706_726.jpg,610,472,20,58,560,615
Irish_water_spaniel,n02102973_4459.jpg,200,207,12,9,215,215
Border_collie,n02106166_6084.jpg,354,416,15,101,500,375
Bernese_mountain_dog,n02107683_1282.jpg,374,299,88,1,500,375
Lakeland_terrier,n02095570_1157.jpg,374,396,45,107,500,375
Sealyham_terrier,n02095889_2927.jpg,196,195,13,44,248,219
Pembroke,n02113023_4285.jpg,332,389,1,77,500,333
Otterhound,n02091635_831.jpg,149,169,14,26,200,150
Airedale,n02096051_3523.jpg,374,303,47,124,500,375
Labrador_retriever,n02099712_2224.jpg,332,281,44,50,500,333
Shih-Tzu,n02086240_4776.jpg,498,447,98,91,494,500
Shetland_sheepdog,n02105855_12087.jpg,232,272,9,33,300,241
Appenzeller,n02107908_7553.jpg,347,395,33,108,500,375
English_foxhound,n02089973_3307.jpg,324,256,35,5,275,335
Sealyham_terrier,n02095889_941.jpg,271,253,17,50,300,288
German_short-haired_pointer,n02100236_5597.jpg,447,302,143,86,375,500
Dingo,n02115641_1145.jpg,176,183,51,0,500,333
Soft-coated_wheaten_terrier,n02098105_2001.jpg,498,300,26,0,333,500
Staffordshire_bullterrier,n02093256_6969.jpg,392,273,140,97,376,500
Irish_setter,n02100877_2824.jpg,374,437,88,120,500,375
Dhole,n02115913_3473.jpg,222,137,51,53,186,250
Clumber,n02101556_4994.jpg,295,307,6,20,320,297
Kerry_blue_terrier,n02093859_3376.jpg,362,451,0,29,480,364
Afghan_hound,n02088094_8362.jpg,366,435,13,38,500,375
Malamute,n02110063_7037.jpg,436,258,292,72,375,500
Australian_terrier,n02096294_7161.jpg,326,398,103,111,500,375
English_springer,n02102040_7169.jpg,332,466,27,91,500,333
Sealyham_terrier,n02095889_3964.jpg,213,218,137,102,286,226
Tibetan_mastiff,n02108551_4698.jpg,374,370,79,26,500,375
Airedale,n02096051_982.jpg,498,287,15,10,313,500
Chihuahua,n02085620_4207.jpg,317,464,16,19,500,333
Borzoi,n02090622_391.jpg,287,431,111,227,432,288
French_bulldog,n02108915_12618.jpg,368,443,27,101,500,394
Lhasa,n02098413_2402.jpg,373,440,39,0,500,375
Tibetan_mastiff,n02108551_3522.jpg,432,731,80,321,800,640
Newfoundland,n02111277_939.jpg,300,445,47,15,500,333
Welsh_springer_spaniel,n02102177_1257.jpg,268,373,47,154,500,334
Blenheim_spaniel,n02086646_2932.jpg,317,443,181,236,500,348
Silky_terrier,n02097658_1065.jpg,347,355,60,72,500,375
Wire-haired_fox_terrier,n02095314_2964.jpg,304,329,9,5,357,305
Toy_poodle,n02113624_3460.jpg,334,471,8,136,500,335
Clumber,n02101556_4028.jpg,327,387,32,84,500,335
Collie,n02106030_7572.jpg,280,299,12,38,300,294
Irish_terrier,n02093991_1805.jpg,257,238,5,110,500,333
Maltese_dog,n02085936_7574.jpg,331,264,28,92,500,333
Mexican_hairless,n02113978_3318.jpg,374,407,10,39,500,375
Weimaraner,n02092339_114.jpg,332,297,40,1,500,333
Pembroke,n02113023_856.jpg,213,246,55,166,500,333
Old_English_sheepdog,n02105641_1295.jpg,446,262,90,53,314,500
Standard_poodle,n02113799_2096.jpg,438,343,159,213,396,500
Schipperke,n02104365_8548.jpg,396,274,88,70,333,500
Soft-coated_wheaten_terrier,n02098105_915.jpg,248,349,0,41,350,250
Otterhound,n02091635_4632.jpg,176,253,27,48,300,200
Pomeranian,n02112018_11071.jpg,285,499,14,95,500,334
Leonberg,n02111129_861.jpg,315,391,122,95,500,333
Miniature_poodle,n02113712_4170.jpg,267,346,0,71,375,500
Bedlington_terrier,n02093647_2756.jpg,127,169,23,19,200,150
Border_terrier,n02093754_6483.jpg,187,201,6,6,210,210
Miniature_pinscher,n02107312_3673.jpg,456,281,66,80,333,500
Brabancon_griffon,n02112706_62.jpg,307,184,137,103,333,500
Siberian_husky,n02110185_6351.jpg,370,499,4,98,500,375
Border_collie,n02106166_470.jpg,363,438,4,120,500,375
Whippet,n02091134_13879.jpg,290,252,106,85,500,358
Tibetan_mastiff,n02108551_1409.jpg,390,406,16,130,600,400
Saluki,n02091831_304.jpg,330,338,8,22,359,350
Beagle,n02088364_13484.jpg,307,321,21,135,500,333
Ibizan_hound,n02091244_5769.jpg,332,309,69,155,500,333
French_bulldog,n02108915_198.jpg,420,292,266,230,375,500
Dingo,n02115641_877.jpg,162,499,133,447,500,351
Cocker_spaniel,n02102318_2983.jpg,345,259,60,88,426,373
Curly-coated_retriever,n02099429_1696.jpg,291,339,38,93,400,300
Cairn,n02096177_1434.jpg,462,302,35,43,375,500
Norwich_terrier,n02094258_247.jpg,273,475,143,290,500,375
Redbone,n02090379_2083.jpg,412,373,98,43,375,500
Appenzeller,n02107908_5002.jpg,308,499,169,337,500,375
Rhodesian_ridgeback,n02087394_1336.jpg,374,499,67,47,500,375
EntleBucher,n02108000_320.jpg,447,316,138,37,337,449
Tibetan_terrier,n02097474_5700.jpg,286,426,27,22,500,325
Staffordshire_bullterrier,n02093256_2817.jpg,374,499,130,207,500,375
Bernese_mountain_dog,n02107683_5848.jpg,374,499,9,133,500,375
Saint_Bernard,n02109525_3448.jpg,374,378,27,0,500,375
Papillon,n02086910_8120.jpg,279,351,42,48,400,337
Irish_water_spaniel,n02102973_220.jpg,798,376,258,20,600,800
Saint_Bernard,n02109525_368.jpg,416,550,8,76,640,436
Whippet,n02091134_17108.jpg,359,455,122,55,500,375
Maltese_dog,n02085936_544.jpg,306,327,94,172,500,375
Pembroke,n02113023_6383.jpg,197,307,97,209,500,333
Norwegian_elkhound,n02091467_5019.jpg,373,390,23,46,500,375
Cairn,n02096177_10414.jpg,234,263,143,217,500,375
Bouvier_des_Flandres,n02106382_1787.jpg,217,234,39,91,448,299
Irish_terrier,n02093991_3968.jpg,332,401,0,0,500,333
Australian_terrier,n02096294_1564.jpg,320,409,26,37,500,375
Samoyed,n02111889_10950.jpg,254,384,124,191,500,334
Soft-coated_wheaten_terrier,n02098105_1242.jpg,353,220,157,109,500,375
Irish_water_spaniel,n02102973_513.jpg,472,437,51,181,640,480
EntleBucher,n02108000_2399.jpg,485,365,46,71,412,550
Wire-haired_fox_terrier,n02095314_3472.jpg,338,249,18,9,250,339
Flat-coated_retriever,n02099267_5073.jpg,1151,1604,92,205,1772,1181
English_springer,n02102040_6109.jpg,261,389,83,228,500,375
English_foxhound,n02089973_1345.jpg,146,149,6,16,170,150
Bouvier_des_Flandres,n02106382_2305.jpg,188,227,6,7,250,200
Leonberg,n02111129_2703.jpg,332,499,81,117,500,333
Scottish_deerhound,n02092002_662.jpg,498,344,113,22,525,700
Scottish_deerhound,n02092002_942.jpg,299,332,162,190,500,334
Collie,n02106030_8301.jpg,497,331,87,1,333,500
Basenji,n02110806_4280.jpg,264,317,4,135,500,375
Bernese_mountain_dog,n02107683_4260.jpg,374,496,18,179,500,375
Vizsla,n02100583_7122.jpg,372,454,53,121,500,375
Soft-coated_wheaten_terrier,n02098105_1213.jpg,225,241,54,97,500,375
Kuvasz,n02104029_3570.jpg,336,314,135,75,576,432
Newfoundland,n02111277_7760.jpg,300,454,106,156,500,375
Miniature_pinscher,n02107312_46.jpg,374,291,11,34,500,375
Labrador_retriever,n02099712_4133.jpg,399,383,16,53,500,400
Miniature_poodle,n02113712_3303.jpg,378,292,12,12,440,500
Bedlington_terrier,n02093647_1980.jpg,374,475,21,135,500,375
Briard,n02105251_5570.jpg,498,357,125,0,375,500
Basenji,n02110806_3673.jpg,473,308,153,111,375,500
Brittany_spaniel,n02101388_1262.jpg,200,267,12,28,301,201
Bloodhound,n02088466_8289.jpg,457,301,43,60,375,500
Cairn,n02096177_1748.jpg,363,316,41,108,375,500
Dhole,n02115913_2338.jpg,251,339,93,21,460,300
Norwegian_elkhound,n02091467_2960.jpg,285,452,59,79,500,375
French_bulldog,n02108915_12319.jpg,374,385,23,152,500,375
Leonberg,n02111129_4001.jpg,265,324,95,65,452,302
English_springer,n02102040_3668.jpg,341,282,71,56,500,386
Bloodhound,n02088466_8772.jpg,331,438,48,166,500,332
Miniature_schnauzer,n02097047_3534.jpg,369,492,58,159,500,375
Beagle,n02088364_12920.jpg,491,296,76,8,363,500
Scottish_deerhound,n02092002_49.jpg,332,307,183,1,500,333
Miniature_poodle,n02113712_8008.jpg,465,432,88,92,500,500
Ibizan_hound,n02091244_2293.jpg,449,437,39,22,500,493
Norwegian_elkhound,n02091467_780.jpg,242,249,7,39,300,260
Boston_bull,n02096585_8120.jpg,311,323,90,106,500,375
Japanese_spaniel,n02085782_1191.jpg,297,304,52,133,403,302
Dingo,n02115641_12634.jpg,353,491,29,103,500,375
Walker_hound,n02089867_1546.jpg,374,400,5,0,500,375
Standard_schnauzer,n02097209_2998.jpg,425,298,130,135,392,520
German_short-haired_pointer,n02100236_453.jpg,317,322,117,83,500,355
Walker_hound,n02089867_1863.jpg,269,169,30,1,200,270
Sealyham_terrier,n02095889_2944.jpg,444,477,46,33,500,449
Walker_hound,n02089867_42.jpg,318,435,15,142,500,320
Irish_setter,n02100877_2832.jpg,243,195,23,11,196,244
Blenheim_spaniel,n02086646_3429.jpg,346,261,63,75,500,416
Maltese_dog,n02085936_18640.jpg,334,499,43,152,500,335
Dandie_Dinmont,n02096437_3992.jpg,613,456,154,69,500,750
Basenji,n02110806_5238.jpg,275,257,185,205,375,500
English_springer,n02102040_7056.jpg,253,325,91,179,500,346
Basenji,n02110806_4741.jpg,342,381,91,130,500,500
Ibizan_hound,n02091244_110.jpg,334,322,41,53,500,375
Mexican_hairless,n02113978_2128.jpg,498,372,0,7,375,500
Malamute,n02110063_6518.jpg,349,260,100,80,300,350
Doberman,n02107142_9772.jpg,391,255,12,15,303,397
Newfoundland,n02111277_5964.jpg,374,399,149,75,500,375
Ibizan_hound,n02091244_1037.jpg,387,358,186,53,375,500
Chihuahua,n02085620_5927.jpg,298,236,14,30,360,300
Keeshond,n02112350_7445.jpg,345,376,15,126,500,357
Whippet,n02091134_14579.jpg,334,402,147,40,500,375
Maltese_dog,n02085936_3678.jpg,360,479,109,108,480,361
Border_terrier,n02093754_4332.jpg,465,391,58,71,480,500
Shetland_sheepdog,n02105855_13348.jpg,166,194,5,95,210,173
Groenendael,n02105056_4486.jpg,340,224,151,129,322,500
American_Staffordshire_terrier,n02093428_3380.jpg,284,253,93,77,360,334
Siberian_husky,n02110185_725.jpg,369,370,20,83,500,375
Tibetan_mastiff,n02108551_462.jpg,229,344,14,108,376,250
Leonberg,n02111129_547.jpg,256,187,119,12,420,261
German_short-haired_pointer,n02100236_1258.jpg,286,429,85,80,500,375
Collie,n02106030_16359.jpg,498,333,0,3,335,500
Pembroke,n02113023_1482.jpg,374,423,40,152,500,375
Cardigan,n02113186_4976.jpg,245,374,101,248,500,333
Sealyham_terrier,n02095889_6251.jpg,145,155,93,77,216,153
Cairn,n02096177_1220.jpg,498,305,71,70,375,500
Chihuahua,n02085620_2479.jpg,239,260,16,40,330,251
American_Staffordshire_terrier,n02093428_4552.jpg,434,420,35,51,500,437
Eskimo_dog,n02109961_12338.jpg,346,419,94,222,500,375
Irish_terrier,n02093991_863.jpg,332,484,2,232,500,333
Otterhound,n02091635_3916.jpg,246,194,17,42,240,250
Kerry_blue_terrier,n02093859_86.jpg,409,348,17,62,350,411
Shetland_sheepdog,n02105855_3672.jpg,333,397,0,1,500,334
African_hunting_dog,n02116738_10614.jpg,374,499,4,63,500,375
Leonberg,n02111129_2700.jpg,315,439,87,121,500,333
Schipperke,n02104365_6498.jpg,281,492,86,231,500,333
Sealyham_terrier,n02095889_107.jpg,136,234,8,2,250,143
Afghan_hound,n02088094_13011.jpg,383,456,184,190,500,424
Affenpinscher,n02110627_12938.jpg,298,173,9,0,200,300
Briard,n02105251_6667.jpg,498,290,67,0,392,500
Shih-Tzu,n02086240_1690.jpg,200,319,27,63,320,240
Bernese_mountain_dog,n02107683_3931.jpg,360,219,206,111,500,374
Kerry_blue_terrier,n02093859_428.jpg,574,509,34,10,512,576
Shetland_sheepdog,n02105855_2853.jpg,272,357,5,87,387,284
Basset,n02088238_9815.jpg,336,457,128,96,500,375
Italian_greyhound,n02091032_11549.jpg,250,365,80,177,500,371
Yorkshire_terrier,n02094433_1177.jpg,279,379,18,16,500,302
Malinois,n02105162_3595.jpg,330,499,2,87,500,332
Miniature_pinscher,n02107312_4997.jpg,205,369,42,230,500,375
Toy_terrier,n02087046_2969.jpg,310,455,21,41,500,332
Scottish_deerhound,n02092002_6380.jpg,375,348,65,116,500,376
Standard_schnauzer,n02097209_1063.jpg,285,300,102,72,500,375
English_foxhound,n02089973_1799.jpg,322,230,279,185,500,375
Doberman,n02107142_2314.jpg,362,431,44,113,500,375
EntleBucher,n02108000_316.jpg,328,279,51,46,300,349
Pomeranian,n02112018_2336.jpg,532,633,321,387,750,600
Walker_hound,n02089867_2319.jpg,264,282,15,13,292,278
Norwegian_elkhound,n02091467_5349.jpg,374,452,12,15,500,375
Brabancon_griffon,n02112706_1569.jpg,162,171,32,32,232,173
Malinois,n02105162_10351.jpg,497,391,11,62,434,500
Scottish_deerhound,n02092002_6040.jpg,363,333,7,3,349,364
Shetland_sheepdog,n02105855_10729.jpg,342,249,38,39,284,360
Sealyham_terrier,n02095889_4159.jpg,190,292,20,17,300,208
Tibetan_mastiff,n02108551_2111.jpg,744,941,21,15,1024,768
Norwegian_elkhound,n02091467_1544.jpg,333,363,4,78,500,375
Scottish_deerhound,n02092002_1727.jpg,230,304,51,80,500,332
Sealyham_terrier,n02095889_6307.jpg,550,439,265,11,480,583
Schipperke,n02104365_6140.jpg,487,170,63,0,333,500
French_bulldog,n02108915_3153.jpg,460,331,118,45,333,500
Miniature_schnauzer,n02097047_4844.jpg,374,415,33,1,500,375
Sealyham_terrier,n02095889_4290.jpg,416,476,289,294,550,437
Australian_terrier,n02096294_7370.jpg,374,454,50,56,500,375
Cairn,n02096177_5785.jpg,317,333,9,29,500,334
Blenheim_spaniel,n02086646_3234.jpg,581,475,83,116,778,584
Dingo,n02115641_1215.jpg,214,263,64,69,384,250
Saint_Bernard,n02109525_13154.jpg,494,474,23,40,500,511
Bluetick,n02088632_4360.jpg,452,365,65,75,500,476
Pekinese,n02086079_7068.jpg,374,499,0,42,500,375
American_Staffordshire_terrier,n02093428_10807.jpg,371,498,50,35,500,375
Miniature_pinscher,n02107312_3667.jpg,498,333,82,0,335,500
Bull_mastiff,n02108422_1242.jpg,374,384,101,90,500,375
French_bulldog,n02108915_6142.jpg,374,456,12,128,500,375
Bedlington_terrier,n02093647_2706.jpg,306,275,49,144,500,375
Bloodhound,n02088466_7486.jpg,373,438,31,81,500,375
Rhodesian_ridgeback,n02087394_101.jpg,239,190,180,157,500,341
Irish_setter,n02100877_5883.jpg,198,275,4,5,279,199
Papillon,n02086910_2380.jpg,435,331,1,8,333,500
Sealyham_terrier,n02095889_4116.jpg,240,194,55,1,200,271
Miniature_poodle,n02113712_3147.jpg,273,373,131,213,500,345
Newfoundland,n02111277_5845.jpg,241,248,10,0,250,250
Redbone,n02090379_3899.jpg,498,373,186,31,375,500
Shih-Tzu,n02086240_7266.jpg,445,281,62,1,374,500
Old_English_sheepdog,n02105641_8760.jpg,179,212,3,29,240,180
Border_terrier,n02093754_5971.jpg,376,263,100,98,375,500
Labrador_retriever,n02099712_5689.jpg,333,496,8,157,500,334
Basenji,n02110806_4853.jpg,381,422,204,71,500,458
Great_Pyrenees,n02111500_250.jpg,358,337,23,84,500,375
English_setter,n02100735_568.jpg,268,187,64,0,188,269
Irish_water_spaniel,n02102973_3642.jpg,190,187,0,21,210,210
Redbone,n02090379_1292.jpg,392,472,23,203,500,393
Old_English_sheepdog,n02105641_10048.jpg,343,347,86,123,500,369
Standard_schnauzer,n02097209_3447.jpg,332,495,166,302,500,333
Basenji,n02110806_4297.jpg,397,240,48,27,250,403
Bloodhound,n02088466_8950.jpg,355,452,43,134,500,400
Border_collie,n02106166_950.jpg,212,199,32,42,275,276
English_springer,n02102040_7011.jpg,392,232,26,4,242,400
Maltese_dog,n02085936_1739.jpg,498,364,26,36,383,500
Basenji,n02110806_376.jpg,344,144,202,35,300,400
Toy_terrier,n02087046_2193.jpg,156,218,31,14,233,214
Wire-haired_fox_terrier,n02095314_1583.jpg,204,328,4,140,350,232
Lakeland_terrier,n02095570_2569.jpg,309,307,71,205,500,375
Yorkshire_terrier,n02094433_3202.jpg,332,498,1,68,500,333
Japanese_spaniel,n02085782_697.jpg,404,598,169,131,600,449
Shih-Tzu,n02086240_1445.jpg,374,370,65,145,500,375
Bull_mastiff,n02108422_1879.jpg,343,325,50,204,500,375
Chow,n02112137_6160.jpg,272,269,101,147,500,375
Standard_schnauzer,n02097209_396.jpg,294,246,179,133,271,308
Mexican_hairless,n02113978_2425.jpg,185,206,2,28,229,200
Curly-coated_retriever,n02099429_1593.jpg,273,239,34,87,300,300
Border_terrier,n02093754_5266.jpg,332,499,0,0,500,333
Yorkshire_terrier,n02094433_4588.jpg,423,220,116,38,375,500
Miniature_pinscher,n02107312_3470.jpg,375,499,58,138,500,376
Border_terrier,n02093754_5170.jpg,262,295,40,51,312,312
Ibizan_hound,n02091244_1072.jpg,536,523,50,176,567,596
French_bulldog,n02108915_4991.jpg,324,475,1,1,500,355
Shih-Tzu,n02086240_1059.jpg,498,331,33,62,333,500
Pembroke,n02113023_4782.jpg,295,406,69,115,500,383
Whippet,n02091134_682.jpg,337,434,77,168,450,338
Bernese_mountain_dog,n02107683_3467.jpg,369,317,149,146,500,375
Kerry_blue_terrier,n02093859_87.jpg,331,357,14,130,500,333
Newfoundland,n02111277_1193.jpg,313,374,106,102,500,375
Redbone,n02090379_5122.jpg,437,269,300,77,333,500
Groenendael,n02105056_3309.jpg,497,334,53,73,336,500
Old_English_sheepdog,n02105641_6272.jpg,265,421,147,307,500,375
Sussex_spaniel,n02102480_7025.jpg,562,549,31,57,698,564
Keeshond,n02112350_223.jpg,498,498,0,0,500,500
Brabancon_griffon,n02112706_350.jpg,297,262,32,11,279,303
Briard,n02105251_5630.jpg,289,335,64,181,500,333
Afghan_hound,n02088094_2822.jpg,460,364,111,33,387,500
Border_terrier,n02093754_180.jpg,388,323,45,173,500,400
Italian_greyhound,n02091032_1457.jpg,484,493,0,0,500,487
German_short-haired_pointer,n02100236_3798.jpg,301,345,10,21,400,302
Staffordshire_bullterrier,n02093256_774.jpg,375,161,103,23,429,500
Borzoi,n02090622_4527.jpg,298,428,25,263,500,333
Cardigan,n02113186_13424.jpg,274,362,38,166,500,375
American_Staffordshire_terrier,n02093428_3556.jpg,343,479,27,92,500,375
Greater_Swiss_Mountain_dog,n02107574_854.jpg,334,494,36,2,500,340
Standard_poodle,n02113799_2650.jpg,498,390,83,186,426,500
English_springer,n02102040_6400.jpg,498,396,100,43,398,500
